date,dealer_code,part_code,transaction_type,quantity,reference,stock_after
2025-11-02,DL006,TYRE-225-55-18,ISSUE,1,JO-DL006-20251102-4677,3
2025-11-02,DL002,TYRE-215-60-17,RECEIPT,4,PO-DL002-20251102-421,5
2025-11-02,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20251102-1500,10
2025-11-02,DL003,BMS-FUSE-MG,ISSUE,1,JO-DL003-20251102-1516,1
2025-11-02,DL004,WIPER-BLADE-MG,ISSUE,1,JO-DL004-20251102-4343,6
2025-11-02,DL008,OIL-5W30-4L,ISSUE,1,JO-DL008-20251102-4166,3
2025-11-02,DL004,BR-PAD-F-MG,ISSUE,1,JO-DL004-20251102-6214,4
2025-11-02,DL007,BMS-FUSE-MG,RECEIPT,2,PO-DL007-20251102-359,3
2025-11-02,DL003,TYRE-225-55-18,ISSUE,1,JO-DL003-20251102-1836,2
2025-11-02,DL007,TYRE-215-60-17,ISSUE,1,JO-DL007-20251102-4909,4
2025-11-03,DL004,CABIN-FILTER-MG,ISSUE,1,JO-DL004-20251103-2996,9
2025-11-03,DL005,OIL-FILTER-MG,ISSUE,1,JO-DL005-20251103-3952,3
2025-11-03,DL003,BR-PAD-F-MG,ISSUE,1,JO-DL003-20251103-8430,4
2025-11-03,DL001,SPARK-PLUG-NGK,ISSUE,1,JO-DL001-20251103-4288,3
2025-11-03,DL004,BATT-12V-60AH,ISSUE,1,JO-DL004-20251103-1815,2
2025-11-04,DL002,CABIN-FILTER-MG,ISSUE,1,JO-DL002-20251104-3050,1
2025-11-04,DL006,CABIN-FILTER-MG,ISSUE,1,JO-DL006-20251104-8126,6
2025-11-04,DL001,CABIN-FILTER-MG,RECEIPT,8,PO-DL001-20251104-448,9
2025-11-04,DL005,CABIN-FILTER-MG,ISSUE,1,JO-DL005-20251104-4846,7
2025-11-04,DL007,AIR-FILTER-MG,ISSUE,1,JO-DL007-20251104-8591,5
2025-11-04,DL004,BR-PAD-R-MG,ISSUE,1,JO-DL004-20251104-2478,3
2025-11-04,DL002,TYRE-215-60-17,ISSUE,1,JO-DL002-20251104-3302,4
2025-11-04,DL006,HV-MODULE-MG,RECEIPT,1,PO-DL006-20251104-437,2
2025-11-04,DL004,BR-PAD-F-MG,ISSUE,1,JO-DL004-20251104-4890,3
2025-11-04,DL007,BR-FLUID-DOT4,ISSUE,1,JO-DL007-20251104-2927,2
2025-11-04,DL006,AIR-FILTER-MG,ISSUE,1,JO-DL006-20251104-4836,1
2025-11-04,DL001,OIL-FILTER-MG,ISSUE,1,JO-DL001-20251104-7232,17
2025-11-04,DL001,OBD-HARNESS-MG,ISSUE,1,JO-DL001-20251104-8905,2
2025-11-04,DL001,TYRE-215-60-17,ISSUE,1,JO-DL001-20251104-8179,1
2025-11-05,DL002,WIPER-BLADE-MG,ISSUE,1,JO-DL002-20251105-5137,5
2025-11-05,DL005,OIL-FILTER-MG,ISSUE,1,JO-DL005-20251105-2931,2
2025-11-05,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20251105-2609,7
2025-11-05,DL003,BATT-12V-60AH,RECEIPT,3,PO-DL003-20251105-978,4
2025-11-05,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20251105-4737,9
2025-11-05,DL006,WIPER-BLADE-MG,ISSUE,1,JO-DL006-20251105-7576,3
2025-11-05,DL008,TYRE-215-60-17,ISSUE,1,JO-DL008-20251105-3722,1
2025-11-05,DL008,HV-MODULE-MG,ISSUE,1,JO-DL008-20251105-4789,1
2025-11-06,DL001,BR-PAD-F-MG,RECEIPT,4,PO-DL001-20251106-826,5
2025-11-06,DL006,OBD-HARNESS-MG,ISSUE,1,JO-DL006-20251106-1494,2
2025-11-06,DL007,OIL-5W30-4L,ISSUE,1,JO-DL007-20251106-8979,7
2025-11-06,DL007,OBD-HARNESS-MG,RECEIPT,2,PO-DL007-20251106-713,3
2025-11-06,DL003,TYRE-225-55-18,ISSUE,1,JO-DL003-20251106-4234,1
2025-11-06,DL006,TYRE-215-60-17,RECEIPT,4,PO-DL006-20251106-780,5
2025-11-07,DL006,BR-PAD-R-MG,ISSUE,1,JO-DL006-20251107-4774,2
2025-11-07,DL008,WIPER-BLADE-MG,ISSUE,1,JO-DL008-20251107-3214,1
2025-11-07,DL006,HV-MODULE-MG,ISSUE,1,JO-DL006-20251107-5173,1
2025-11-07,DL003,TYRE-215-60-17,ISSUE,1,JO-DL003-20251107-5208,3
2025-11-07,DL002,CABIN-FILTER-MG,RECEIPT,9,PO-DL002-20251107-860,10
2025-11-07,DL008,BMS-FUSE-MG,RECEIPT,2,PO-DL008-20251107-366,3
2025-11-07,DL005,OIL-FILTER-MG,ISSUE,1,JO-DL005-20251107-5890,1
2025-11-07,DL004,CABIN-FILTER-MG,ISSUE,1,JO-DL004-20251107-9726,8
2025-11-07,DL008,OIL-5W30-4L,ISSUE,1,JO-DL008-20251107-1647,2
2025-11-07,DL006,AIR-FILTER-MG,RECEIPT,9,PO-DL006-20251107-468,10
2025-11-07,DL006,AIR-FILTER-MG,ISSUE,1,JO-DL006-20251107-1907,9
2025-11-07,DL006,BMS-FUSE-MG,ISSUE,1,JO-DL006-20251107-7697,2
2025-11-08,DL003,CABIN-FILTER-MG,ISSUE,1,JO-DL003-20251108-3178,1
2025-11-08,DL008,BR-FLUID-DOT4,ISSUE,1,JO-DL008-20251108-1847,3
2025-11-08,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20251108-9383,7
2025-11-08,DL001,AIR-FILTER-MG,ISSUE,1,JO-DL001-20251108-3320,1
2025-11-08,DL001,TYRE-225-55-18,RECEIPT,3,PO-DL001-20251108-516,4
2025-11-08,DL007,HV-MODULE-MG,ISSUE,1,JO-DL007-20251108-9988,1
2025-11-08,DL007,THERMOSTAT-MG,ISSUE,1,JO-DL007-20251108-5119,1
2025-11-08,DL007,OIL-FILTER-MG,ISSUE,1,JO-DL007-20251108-9969,27
2025-11-09,DL002,BMS-FUSE-MG,RECEIPT,2,PO-DL002-20251109-285,3
2025-11-09,DL002,TYRE-215-60-17,ISSUE,1,JO-DL002-20251109-9605,3
2025-11-09,DL001,AIR-FILTER-MG,ISSUE,1,JO-DL001-20251109-6978,9
2025-11-09,DL007,TYRE-215-60-17,ISSUE,1,JO-DL007-20251109-5148,3
2025-11-09,DL008,WIPER-BLADE-MG,RECEIPT,8,PO-DL008-20251109-650,9
2025-11-09,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20251109-4608,3
2025-11-09,DL002,OBD-HARNESS-MG,ISSUE,1,JO-DL002-20251109-6388,1
2025-11-09,DL002,TYRE-225-55-18,ISSUE,1,JO-DL002-20251109-5921,1
2025-11-09,DL007,BMS-FUSE-MG,ISSUE,1,JO-DL007-20251109-7506,2
2025-11-09,DL003,BMS-FUSE-MG,ISSUE,1,JO-DL003-20251109-7287,2
2025-11-09,DL003,HV-MODULE-MG,RECEIPT,1,PO-DL003-20251109-621,2
2025-11-09,DL005,CABIN-FILTER-MG,ISSUE,1,JO-DL005-20251109-9711,6
2025-11-10,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20251110-1423,6
2025-11-10,DL008,TYRE-225-55-18,ISSUE,1,JO-DL008-20251110-5172,1
2025-11-10,DL005,OIL-FILTER-MG,RECEIPT,24,PO-DL005-20251110-890,25
2025-11-11,DL002,BR-PAD-R-MG,ISSUE,1,JO-DL002-20251111-3072,3
2025-11-11,DL003,CABIN-FILTER-MG,RECEIPT,9,PO-DL003-20251111-299,10
2025-11-11,DL001,TYRE-215-60-17,RECEIPT,4,PO-DL001-20251111-135,5
2025-11-11,DL007,CABIN-FILTER-MG,ISSUE,1,JO-DL007-20251111-3288,7
2025-11-11,DL006,BMS-FUSE-MG,RECEIPT,2,PO-DL006-20251111-497,3
2025-11-11,DL001,BATT-12V-70AH,ISSUE,1,JO-DL001-20251111-4232,2
2025-11-11,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20251111-2290,6
2025-11-11,DL007,OIL-FILTER-MG,ISSUE,1,JO-DL007-20251111-8207,26
2025-11-11,DL003,OBD-HARNESS-MG,ISSUE,1,JO-DL003-20251111-2814,1
2025-11-11,DL001,HV-MODULE-MG,ISSUE,1,JO-DL001-20251111-2809,1
2025-11-11,DL001,AIR-FILTER-MG,RECEIPT,9,PO-DL001-20251111-892,10
2025-11-12,DL008,TYRE-215-60-17,RECEIPT,3,PO-DL008-20251112-375,4
2025-11-12,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20251112-3269,8
2025-11-12,DL006,HV-MODULE-MG,ISSUE,1,JO-DL006-20251112-8715,1
2025-11-12,DL005,OIL-5W30-4L,ISSUE,1,JO-DL005-20251112-2737,4
2025-11-12,DL002,BATT-12V-60AH,ISSUE,1,JO-DL002-20251112-9846,2
2025-11-12,DL001,COOLANT-1L,ISSUE,1,JO-DL001-20251112-5295,4
2025-11-13,DL003,TYRE-225-55-18,RECEIPT,4,PO-DL003-20251113-202,5
2025-11-13,DL008,OIL-5W30-4L,ISSUE,1,JO-DL008-20251113-2083,1
2025-11-13,DL003,OIL-FILTER-MG,ISSUE,1,JO-DL003-20251113-4214,30
2025-11-14,DL004,TYRE-215-60-17,ISSUE,1,JO-DL004-20251114-9099,3
2025-11-14,DL005,OIL-5W30-4L,ISSUE,1,JO-DL005-20251114-9962,3
2025-11-14,DL007,HV-MODULE-MG,ISSUE,1,JO-DL007-20251114-8588,1
2025-11-14,DL008,OBD-HARNESS-MG,ISSUE,1,JO-DL008-20251114-4367,2
2025-11-14,DL004,WIPER-BLADE-MG,ISSUE,1,JO-DL004-20251114-6618,5
2025-11-14,DL002,BMS-FUSE-MG,ISSUE,1,JO-DL002-20251114-3547,2
2025-11-15,DL001,BATT-12V-70AH,ISSUE,1,JO-DL001-20251115-5560,1
2025-11-15,DL003,TYRE-225-55-18,ISSUE,1,JO-DL003-20251115-4191,4
2025-11-15,DL006,COOLANT-1L,ISSUE,1,JO-DL006-20251115-5554,5
2025-11-15,DL005,OIL-5W30-4L,ISSUE,1,JO-DL005-20251115-9995,2
2025-11-15,DL005,BR-PAD-R-MG,ISSUE,1,JO-DL005-20251115-6045,1
2025-11-15,DL008,OIL-5W30-4L,RECEIPT,12,PO-DL008-20251115-790,13
2025-11-15,DL006,SPARK-PLUG-NGK,ISSUE,1,JO-DL006-20251115-6308,1
2025-11-15,DL002,BR-PAD-F-MG,ISSUE,1,JO-DL002-20251115-2925,3
2025-11-16,DL003,BMS-FUSE-MG,RECEIPT,2,PO-DL003-20251116-611,3
2025-11-16,DL002,AIR-FILTER-MG,ISSUE,1,JO-DL002-20251116-8219,10
2025-11-16,DL001,TYRE-215-60-17,ISSUE,1,JO-DL001-20251116-8371,4
2025-11-16,DL002,OBD-HARNESS-MG,RECEIPT,2,PO-DL002-20251116-318,3
2025-11-16,DL002,TYRE-225-55-18,RECEIPT,4,PO-DL002-20251116-252,5
2025-11-16,DL008,BMS-FUSE-MG,ISSUE,1,JO-DL008-20251116-2793,2
2025-11-17,DL002,SPARK-PLUG-NGK,ISSUE,1,JO-DL002-20251117-9056,3
2025-11-17,DL003,THERMOSTAT-MG,ISSUE,1,JO-DL003-20251117-6386,2
2025-11-17,DL004,BR-PAD-F-MG,ISSUE,1,JO-DL004-20251117-3751,2
2025-11-17,DL008,TYRE-225-55-18,ISSUE,1,JO-DL008-20251117-1333,3
2025-11-17,DL008,TYRE-225-55-18,RECEIPT,3,PO-DL008-20251117-940,4
2025-11-17,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20251117-5664,7
2025-11-17,DL006,TYRE-225-55-18,ISSUE,1,JO-DL006-20251117-5328,2
2025-11-17,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20251117-3060,5
2025-11-18,DL002,WIPER-BLADE-MG,ISSUE,1,JO-DL002-20251118-8910,4
2025-11-18,DL008,THERMOSTAT-MG,ISSUE,1,JO-DL008-20251118-4509,2
2025-11-18,DL007,BATT-12V-60AH,ISSUE,1,JO-DL007-20251118-7144,3
2025-11-18,DL002,THERMOSTAT-MG,ISSUE,1,JO-DL002-20251118-2698,2
2025-11-18,DL003,OBD-HARNESS-MG,RECEIPT,2,PO-DL003-20251118-949,3
2025-11-18,DL002,HV-MODULE-MG,ISSUE,1,JO-DL002-20251118-7921,1
2025-11-18,DL001,BATT-12V-70AH,RECEIPT,2,PO-DL001-20251118-870,3
2025-11-18,DL007,THERMOSTAT-MG,RECEIPT,3,PO-DL007-20251118-294,4
2025-11-19,DL008,TYRE-225-55-18,ISSUE,1,JO-DL008-20251119-9374,2
2025-11-19,DL004,OBD-HARNESS-MG,ISSUE,1,JO-DL004-20251119-3612,1
2025-11-19,DL005,SPARK-PLUG-NGK,ISSUE,1,JO-DL005-20251119-5636,2
2025-11-19,DL005,BATT-12V-60AH,ISSUE,1,JO-DL005-20251119-5554,1
2025-11-19,DL001,TYRE-225-55-18,ISSUE,1,JO-DL001-20251119-7846,3
2025-11-19,DL006,BMS-FUSE-MG,ISSUE,1,JO-DL006-20251119-2425,1
2025-11-20,DL006,SPARK-PLUG-NGK,RECEIPT,3,PO-DL006-20251120-620,4
2025-11-20,DL002,SPARK-PLUG-NGK,ISSUE,1,JO-DL002-20251120-7845,2
2025-11-20,DL005,BR-PAD-R-MG,RECEIPT,3,PO-DL005-20251120-725,4
2025-11-20,DL007,CABIN-FILTER-MG,ISSUE,1,JO-DL007-20251120-4178,6
2025-11-20,DL001,SPARK-PLUG-NGK,ISSUE,1,JO-DL001-20251120-8308,2
2025-11-20,DL008,BMS-FUSE-MG,ISSUE,1,JO-DL008-20251120-8337,1
2025-11-21,DL008,BR-FLUID-DOT4,ISSUE,1,JO-DL008-20251121-1910,2
2025-11-22,DL007,TYRE-225-55-18,ISSUE,1,JO-DL007-20251122-9409,2
2025-11-22,DL002,HV-MODULE-MG,ISSUE,1,JO-DL002-20251122-5626,1
2025-11-22,DL005,BR-PAD-R-MG,ISSUE,1,JO-DL005-20251122-9774,3
2025-11-22,DL003,CABIN-FILTER-MG,ISSUE,1,JO-DL003-20251122-2082,9
2025-11-22,DL001,BR-PAD-R-MG,ISSUE,1,JO-DL001-20251122-9543,2
2025-11-22,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20251122-8113,6
2025-11-22,DL004,WIPER-BLADE-MG,ISSUE,1,JO-DL004-20251122-3065,4
2025-11-22,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20251122-9847,5
2025-11-22,DL005,BATT-12V-60AH,RECEIPT,2,PO-DL005-20251122-864,3
2025-11-23,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20251123-7932,4
2025-11-23,DL007,BR-PAD-F-MG,ISSUE,1,JO-DL007-20251123-1510,3
2025-11-24,DL005,OIL-5W30-4L,ISSUE,1,JO-DL005-20251124-5803,1
2025-11-24,DL008,TYRE-225-55-18,ISSUE,1,JO-DL008-20251124-3052,1
2025-11-24,DL001,CABIN-FILTER-MG,ISSUE,1,JO-DL001-20251124-2106,8
2025-11-24,DL004,COOLANT-1L,ISSUE,1,JO-DL004-20251124-7175,7
2025-11-24,DL005,BR-PAD-F-MG,ISSUE,1,JO-DL005-20251124-7848,2
2025-11-24,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20251124-1840,6
2025-11-24,DL003,OIL-FILTER-MG,ISSUE,1,JO-DL003-20251124-8175,29
2025-11-24,DL007,OIL-FILTER-MG,ISSUE,1,JO-DL007-20251124-7326,25
2025-11-24,DL004,SPARK-PLUG-NGK,ISSUE,1,JO-DL004-20251124-8299,3
2025-11-24,DL003,HV-MODULE-MG,ISSUE,1,JO-DL003-20251124-9385,1
2025-11-25,DL004,BR-FLUID-DOT4,ISSUE,1,JO-DL004-20251125-5676,1
2025-11-25,DL002,WIPER-BLADE-MG,ISSUE,1,JO-DL002-20251125-3112,3
2025-11-25,DL004,CABIN-FILTER-MG,ISSUE,1,JO-DL004-20251125-3015,7
2025-11-26,DL006,OBD-HARNESS-MG,ISSUE,1,JO-DL006-20251126-5195,1
2025-11-26,DL008,HV-MODULE-MG,RECEIPT,1,PO-DL008-20251126-827,2
2025-11-26,DL006,SPARK-PLUG-NGK,ISSUE,1,JO-DL006-20251126-6647,3
2025-11-26,DL006,BR-PAD-R-MG,ISSUE,1,JO-DL006-20251126-8590,1
2025-11-26,DL006,OIL-FILTER-MG,ISSUE,1,JO-DL006-20251126-3672,20
2025-11-26,DL004,CABIN-FILTER-MG,ISSUE,1,JO-DL004-20251126-3222,6
2025-11-26,DL005,OIL-5W30-4L,RECEIPT,11,PO-DL005-20251126-298,12
2025-11-26,DL006,BR-FLUID-DOT4,ISSUE,1,JO-DL006-20251126-5915,1
2025-11-26,DL005,BR-PAD-F-MG,ISSUE,1,JO-DL005-20251126-3126,1
2025-11-26,DL004,THERMOSTAT-MG,ISSUE,1,JO-DL004-20251126-5012,2
2025-11-26,DL004,OBD-HARNESS-MG,RECEIPT,2,PO-DL004-20251126-734,3
2025-11-27,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20251127-8974,6
2025-11-27,DL008,TYRE-225-55-18,ISSUE,1,JO-DL008-20251127-5147,3
2025-11-27,DL008,OBD-HARNESS-MG,ISSUE,1,JO-DL008-20251127-8956,1
2025-11-27,DL003,COOLANT-1L,ISSUE,1,JO-DL003-20251127-1969,1
2025-11-27,DL005,OIL-5W30-4L,ISSUE,1,JO-DL005-20251127-4051,11
2025-11-27,DL006,TYRE-215-60-17,ISSUE,1,JO-DL006-20251127-6659,4
2025-11-27,DL007,BR-FLUID-DOT4,ISSUE,1,JO-DL007-20251127-8361,1
2025-11-27,DL004,TYRE-225-55-18,ISSUE,1,JO-DL004-20251127-2102,1
2025-11-27,DL001,BR-PAD-R-MG,ISSUE,1,JO-DL001-20251127-7580,1
2025-11-28,DL004,BR-FLUID-DOT4,RECEIPT,8,PO-DL004-20251128-133,9
2025-11-28,DL007,HV-MODULE-MG,ISSUE,1,JO-DL007-20251128-5812,1
2025-11-28,DL006,BR-FLUID-DOT4,ISSUE,1,JO-DL006-20251128-6466,7
2025-11-28,DL006,HV-MODULE-MG,RECEIPT,1,PO-DL006-20251128-467,2
2025-11-29,DL007,HV-MODULE-MG,RECEIPT,1,PO-DL007-20251129-524,2
2025-11-29,DL006,BR-FLUID-DOT4,RECEIPT,7,PO-DL006-20251129-666,8
2025-11-30,DL001,TYRE-225-55-18,ISSUE,1,JO-DL001-20251130-2758,2
2025-11-30,DL002,WIPER-BLADE-MG,ISSUE,1,JO-DL002-20251130-4116,2
2025-11-30,DL006,THERMOSTAT-MG,ISSUE,1,JO-DL006-20251130-4579,1
2025-11-30,DL005,CABIN-FILTER-MG,ISSUE,1,JO-DL005-20251130-1808,5
2025-11-30,DL007,BR-FLUID-DOT4,RECEIPT,7,PO-DL007-20251130-486,8
2025-11-30,DL003,BATT-12V-70AH,ISSUE,1,JO-DL003-20251130-5590,2
2025-11-30,DL008,COOLANT-1L,ISSUE,1,JO-DL008-20251130-5837,10
2025-11-30,DL003,COOLANT-1L,RECEIPT,13,PO-DL003-20251130-799,14
2025-11-30,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20251130-7813,5
2025-11-30,DL003,BMS-FUSE-MG,ISSUE,1,JO-DL003-20251130-2508,1
2025-12-01,DL008,COOLANT-1L,ISSUE,1,JO-DL008-20251201-5101,9
2025-12-01,DL006,OIL-5W30-4L,ISSUE,1,JO-DL006-20251201-3790,10
2025-12-01,DL008,TYRE-225-55-18,RECEIPT,3,PO-DL008-20251201-316,4
2025-12-01,DL006,BR-PAD-R-MG,RECEIPT,4,PO-DL006-20251201-965,5
2025-12-01,DL005,COOLANT-1L,ISSUE,1,JO-DL005-20251201-9971,10
2025-12-01,DL003,BATT-12V-60AH,ISSUE,1,JO-DL003-20251201-3297,3
2025-12-01,DL007,AIR-FILTER-MG,ISSUE,1,JO-DL007-20251201-4124,4
2025-12-01,DL002,COOLANT-1L,ISSUE,1,JO-DL002-20251201-9725,4
2025-12-01,DL005,BR-PAD-F-MG,ISSUE,1,JO-DL005-20251201-8586,3
2025-12-01,DL005,BR-PAD-F-MG,RECEIPT,3,PO-DL005-20251201-500,4
2025-12-02,DL005,OIL-FILTER-MG,ISSUE,1,JO-DL005-20251202-9284,24
2025-12-02,DL007,HV-MODULE-MG,ISSUE,1,JO-DL007-20251202-6045,1
2025-12-02,DL005,OIL-5W30-4L,ISSUE,1,JO-DL005-20251202-7265,10
2025-12-02,DL003,OIL-FILTER-MG,ISSUE,1,JO-DL003-20251202-7767,28
2025-12-02,DL001,BR-PAD-R-MG,RECEIPT,4,PO-DL001-20251202-536,5
2025-12-02,DL006,TYRE-215-60-17,ISSUE,1,JO-DL006-20251202-8669,3
2025-12-02,DL005,BATT-12V-70AH,ISSUE,1,JO-DL005-20251202-4868,1
2025-12-02,DL001,HV-MODULE-MG,RECEIPT,1,PO-DL001-20251202-955,2
2025-12-02,DL003,WIPER-BLADE-MG,ISSUE,1,JO-DL003-20251202-5541,3
2025-12-02,DL007,OIL-FILTER-MG,ISSUE,1,JO-DL007-20251202-9837,24
2025-12-03,DL006,OBD-HARNESS-MG,RECEIPT,2,PO-DL006-20251203-631,3
2025-12-03,DL006,BMS-FUSE-MG,RECEIPT,2,PO-DL006-20251203-883,3
2025-12-03,DL004,BATT-12V-70AH,ISSUE,1,JO-DL004-20251203-4958,1
2025-12-03,DL004,CABIN-FILTER-MG,ISSUE,1,JO-DL004-20251203-9698,5
2025-12-03,DL004,BATT-12V-60AH,ISSUE,1,JO-DL004-20251203-9522,1
2025-12-03,DL002,CABIN-FILTER-MG,ISSUE,1,JO-DL002-20251203-9873,9
2025-12-03,DL006,WIPER-BLADE-MG,ISSUE,1,JO-DL006-20251203-2402,2
2025-12-03,DL006,HV-MODULE-MG,RECEIPT,1,PO-DL006-20251203-220,2
2025-12-03,DL005,BATT-12V-60AH,ISSUE,1,JO-DL005-20251203-8942,2
2025-12-04,DL005,BR-PAD-F-MG,ISSUE,1,JO-DL005-20251204-3402,2
2025-12-04,DL008,BMS-FUSE-MG,ISSUE,1,JO-DL008-20251204-9938,2
2025-12-04,DL004,TYRE-225-55-18,RECEIPT,4,PO-DL004-20251204-721,5
2025-12-04,DL008,OBD-HARNESS-MG,RECEIPT,2,PO-DL008-20251204-685,3
2025-12-04,DL007,CABIN-FILTER-MG,ISSUE,1,JO-DL007-20251204-9220,5
2025-12-04,DL002,BR-PAD-R-MG,ISSUE,1,JO-DL002-20251204-3381,2
2025-12-04,DL006,TYRE-225-55-18,ISSUE,1,JO-DL006-20251204-8189,1
2025-12-04,DL002,CABIN-FILTER-MG,ISSUE,1,JO-DL002-20251204-1179,8
2025-12-04,DL008,BMS-FUSE-MG,RECEIPT,2,PO-DL008-20251204-315,3
2025-12-05,DL008,BR-PAD-F-MG,ISSUE,1,JO-DL008-20251205-7068,1
2025-12-05,DL007,HV-MODULE-MG,RECEIPT,1,PO-DL007-20251205-577,2
2025-12-05,DL003,COOLANT-1L,ISSUE,1,JO-DL003-20251205-7141,13
2025-12-05,DL003,TYRE-215-60-17,ISSUE,1,JO-DL003-20251205-3969,2
2025-12-05,DL005,BATT-12V-70AH,RECEIPT,2,PO-DL005-20251205-857,3
2025-12-05,DL003,SPARK-PLUG-NGK,ISSUE,1,JO-DL003-20251205-5438,3
2025-12-06,DL005,HV-MODULE-MG,ISSUE,1,JO-DL005-20251206-9175,1
2025-12-06,DL002,WIPER-BLADE-MG,ISSUE,1,JO-DL002-20251206-7293,1
2025-12-06,DL004,BATT-12V-70AH,RECEIPT,2,PO-DL004-20251206-590,3
2025-12-06,DL002,TYRE-225-55-18,ISSUE,1,JO-DL002-20251206-8583,4
2025-12-06,DL002,HV-MODULE-MG,ISSUE,1,JO-DL002-20251206-5981,1
2025-12-06,DL004,BATT-12V-60AH,RECEIPT,3,PO-DL004-20251206-767,4
2025-12-06,DL007,TYRE-215-60-17,ISSUE,1,JO-DL007-20251206-4537,2
2025-12-07,DL005,OIL-5W30-4L,ISSUE,1,JO-DL005-20251207-6841,9
2025-12-07,DL003,BR-PAD-F-MG,ISSUE,1,JO-DL003-20251207-2942,3
2025-12-07,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20251207-5280,4
2025-12-07,DL006,OIL-5W30-4L,ISSUE,1,JO-DL006-20251207-8312,9
2025-12-07,DL001,OIL-FILTER-MG,ISSUE,1,JO-DL001-20251207-8564,16
2025-12-07,DL006,BATT-12V-70AH,ISSUE,1,JO-DL006-20251207-5901,2
2025-12-08,DL003,SPARK-PLUG-NGK,ISSUE,1,JO-DL003-20251208-5972,2
2025-12-08,DL007,SPARK-PLUG-NGK,ISSUE,1,JO-DL007-20251208-9725,2
2025-12-08,DL007,OIL-5W30-4L,ISSUE,1,JO-DL007-20251208-2095,6
2025-12-08,DL002,COOLANT-1L,ISSUE,1,JO-DL002-20251208-4098,3
2025-12-08,DL007,TYRE-225-55-18,ISSUE,1,JO-DL007-20251208-1244,1
2025-12-08,DL005,BR-PAD-R-MG,ISSUE,1,JO-DL005-20251208-7857,2
2025-12-08,DL001,BR-PAD-R-MG,ISSUE,1,JO-DL001-20251208-9984,4
2025-12-08,DL008,OIL-FILTER-MG,ISSUE,1,JO-DL008-20251208-2633,2
2025-12-08,DL002,WIPER-BLADE-MG,RECEIPT,10,PO-DL002-20251208-675,11
2025-12-08,DL005,CABIN-FILTER-MG,ISSUE,1,JO-DL005-20251208-7453,4
2025-12-08,DL007,OIL-FILTER-MG,ISSUE,1,JO-DL007-20251208-3383,23
2025-12-09,DL003,TYRE-215-60-17,ISSUE,1,JO-DL003-20251209-3126,1
2025-12-09,DL003,OIL-FILTER-MG,ISSUE,1,JO-DL003-20251209-1931,27
2025-12-09,DL002,HV-MODULE-MG,RECEIPT,1,PO-DL002-20251209-794,2
2025-12-09,DL004,OBD-HARNESS-MG,ISSUE,1,JO-DL004-20251209-7513,2
2025-12-09,DL002,AIR-FILTER-MG,ISSUE,1,JO-DL002-20251209-4305,9
2025-12-10,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20251210-4770,3
2025-12-10,DL005,OIL-5W30-4L,ISSUE,1,JO-DL005-20251210-2939,8
2025-12-10,DL006,BR-PAD-R-MG,ISSUE,1,JO-DL006-20251210-9384,4
2025-12-10,DL006,THERMOSTAT-MG,RECEIPT,2,PO-DL006-20251210-311,3
2025-12-10,DL008,BR-PAD-F-MG,RECEIPT,3,PO-DL008-20251210-273,4
2025-12-10,DL006,THERMOSTAT-MG,ISSUE,1,JO-DL006-20251210-8370,2
2025-12-10,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20251210-1244,5
2025-12-11,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20251211-6624,2
2025-12-11,DL006,TYRE-225-55-18,RECEIPT,3,PO-DL006-20251211-842,4
2025-12-11,DL003,WIPER-BLADE-MG,ISSUE,1,JO-DL003-20251211-4602,2
2025-12-11,DL005,BATT-12V-70AH,ISSUE,1,JO-DL005-20251211-6214,2
2025-12-11,DL005,HV-MODULE-MG,ISSUE,1,JO-DL005-20251211-7044,1
2025-12-12,DL006,BATT-12V-60AH,ISSUE,1,JO-DL006-20251212-6780,2
2025-12-12,DL005,TYRE-225-55-18,ISSUE,1,JO-DL005-20251212-6429,1
2025-12-12,DL001,WIPER-BLADE-MG,ISSUE,1,JO-DL001-20251212-9842,8
2025-12-12,DL005,HV-MODULE-MG,ISSUE,1,JO-DL005-20251212-4488,1
2025-12-12,DL002,CABIN-FILTER-MG,ISSUE,1,JO-DL002-20251212-1735,7
2025-12-12,DL003,OIL-FILTER-MG,ISSUE,1,JO-DL003-20251212-6728,26
