VIN,timestamp,StartTime-Date,vehSpeed,vehSysPwrMod,vehGearPos,vehSteeringAngle,vehBrakePos,vehAccelPos,tboxAccelX,tboxAccelY,tboxAccelZ,vehBatt,vehOdo,vehCoolantTemp,vehOutsideTemp,vehInsideTemp,vehAC,vehACFanSpeed,vehSideLight,vehDipLight,vehMainLight,vehRainDetected,vehNightDetected,vehHorn,vehSeatBeltDrv,vehBrkFludLvlLow,vehABSF,frontLeftTyrePressure,frontRrightTyrePressure,rearLeftTyrePressure,rearRightTyrePressure,wheelTyreMonitorStatus,gnssLat,gnssLong,gnssAlt,gnssHead,gnssSats,_failure_type,_failure_intensity,vehBMSBscSta,vehBMSPackVol,vehBMSPackCrnt,vehBMSPackSOC,vehBMSPackSOCV,vehBMSCellMaxVol,vehBMSCellMinVol,vehBMSCellMaxTem,vehBMSCellMinTem,vehHVDCDCTem,vehBMSCMUFlt,vehBMSCellVoltFlt,vehBMSPackTemFlt,vehBMSHVILClsd,chargingGunIsConnected,vehIsCharging,dcOrAC,usedBatterySinceLastCharge,mileageSinceLastCharge,vehElecRange,vehTMInvtrTem,vehTMSttrTem,vehEPTRdy,vehRPM,FuelTankLevel,vehFuelConsumed,vehOilPressureWarning,vehMILWarning
MZ7XZSN00100000,2024-02-24 11:21:53+00:00,2024-02-24,19.9,2,3,18.7,9.5,5.7,-2.236,0.005,-0.041,14.14,39975.13,90.7,28.0,25.6,1,1,1,0,0,0,0,0,1,0,0,81.9,81.8,81.7,81.7,1,18.145707,74.36742,8.9,331.8,14,,0.0,3.0,339.9,10.28,0.0,0.0,3.3215,3.2889,27.5,23.5,39.2,0.0,0.0,0.0,1.0,0.0,0.0,,6985.915,11.22,0.0,34.5,39.8,1.0,,,,,
MZ7XZSN00100000,2024-07-20 05:05:47+00:00,2024-07-20,1.3,2,3,8.5,0.0,0.2,-0.019,-0.004,-0.006,14.07,65234.83,90.9,32.4,30.9,1,2,1,0,0,0,0,0,1,0,0,82.1,81.9,82.1,82.2,1,18.153587,74.311457,11.6,25.7,8,,0.0,3.0,341.2,4.77,0.0,0.0,3.306,3.2872,27.2,22.8,40.2,0.0,0.0,0.0,1.0,0.0,0.0,,5226.083,3.44,0.0,35.6,38.6,1.0,,,,,
MZ7XZSN00100000,2024-10-30 16:39:19+00:00,2024-10-30,16.4,2,3,-3.2,0.0,22.2,5.869,0.019,-0.029,14.01,82755.95,90.4,23.2,27.8,0,0,1,1,0,0,1,0,1,0,0,81.2,81.3,81.3,81.4,1,18.093208,74.318907,12.5,139.5,8,,0.0,3.0,341.8,4.83,0.0,0.0,3.3097,3.288,26.7,23.0,40.1,0.0,0.0,0.0,1.0,0.0,0.0,,2624.301,8.26,0.0,36.5,41.8,1.0,,,,,
MZ7XZSN00100000,2024-09-07 15:02:34+00:00,2024-09-07,23.2,2,3,1.9,7.2,7.5,-1.633,0.009,-0.022,14.13,73618.29,89.5,27.1,26.1,1,1,1,1,0,0,1,0,1,0,0,81.9,81.8,81.7,81.7,1,18.13495,74.350089,11.7,232.2,11,,0.0,3.0,339.3,11.26,0.0,0.0,3.306,3.2908,27.0,23.1,40.4,0.0,0.0,0.0,1.0,0.0,0.0,,3563.849,5.56,0.0,34.6,40.5,1.0,,,,,
MZ7XZSN00100000,2024-02-24 14:35:19+00:00,2024-02-24,26.8,2,3,6.1,0.0,12.0,2.431,0.012,0.001,14.14,40019.19,91.2,27.4,25.6,1,1,1,0,0,0,0,0,1,0,0,81.8,81.7,81.9,81.7,1,18.103398,74.330576,10.6,137.7,10,,0.0,3.0,340.6,12.28,0.0,0.0,3.3122,3.2918,28.1,23.8,41.9,0.0,0.0,0.0,1.0,0.0,0.0,,11082.688,14.37,0.0,36.6,41.0,1.0,,,,,
MZ7XZSN00100000,2024-10-24 09:44:49+00:00,2024-10-24,25.1,2,3,-78.7,0.0,6.6,0.176,0.048,0.093,14.16,81621.45,91.0,23.3,28.6,0,0,1,0,0,0,0,0,1,0,0,81.3,81.5,81.3,81.5,1,18.10545,74.327061,9.4,348.6,9,,0.0,3.0,338.1,7.44,0.0,0.0,3.3082,3.2938,27.8,23.9,40.1,0.0,0.0,0.0,1.0,0.0,0.0,,8434.577,23.71,0.0,35.4,39.8,1.0,,,,,
MZ7XZSN00100000,2024-05-15 14:59:27+00:00,2024-05-15,0.0,2,0,12.7,0.0,0.0,0.0,-0.005,-0.005,13.97,54192.67,91.7,34.0,33.9,1,3,1,1,0,0,1,0,1,0,0,82.2,82.2,82.1,82.3,1,18.113175,74.406163,12.0,308.2,10,,0.0,3.0,340.0,4.41,0.0,0.0,3.3087,3.2901,27.9,23.3,39.1,0.0,0.0,0.0,1.0,0.0,0.0,,15177.892,21.31,0.0,35.2,41.7,1.0,,,,,
MZ7XZSN00100000,2024-04-17 16:28:38+00:00,2024-04-17,20.6,2,3,3.0,1.0,2.8,0.025,0.038,0.014,14.1,49196.67,89.8,33.0,30.7,1,3,1,1,0,0,1,0,1,0,0,82.3,82.3,82.2,82.2,1,18.120211,74.331635,10.4,60.8,9,,0.0,3.0,339.5,10.49,0.0,0.0,3.3115,3.2888,28.2,24.5,39.9,0.0,0.0,0.0,1.0,0.0,0.0,,3171.797,4.8,0.0,35.7,41.5,1.0,,,,,
MZ7XZSN00100000,2024-06-20 14:06:52+00:00,2024-06-20,25.3,2,3,37.4,0.0,9.0,0.275,0.009,-0.096,14.18,60598.99,90.9,32.9,32.4,1,3,1,0,0,0,0,0,1,0,0,82.4,82.3,82.6,82.4,1,18.167049,74.359853,18.8,251.3,8,,0.0,3.0,340.4,11.85,0.0,0.0,3.3058,3.2887,27.6,24.0,40.3,0.0,0.0,0.0,1.0,0.0,0.0,,15239.37,24.46,0.0,37.7,41.3,1.0,,,,,
MZ7XZSN00100000,2024-09-17 05:40:18+00:00,2024-09-17,22.6,2,3,-1.6,1.5,6.6,-0.57,0.011,0.011,14.07,75180.0,78.5,26.2,24.7,1,1,1,0,0,1,0,0,1,0,0,81.6,81.6,81.6,81.5,1,18.118631,74.352437,9.5,122.7,10,,0.0,3.0,340.5,11.04,0.0,0.0,3.311,3.2909,27.3,23.3,40.4,0.0,0.0,0.0,1.0,0.0,0.0,,1154.371,1.45,0.0,36.4,38.2,1.0,,,,,
MZ7XZSN00100000,2024-08-25 14:48:33+00:00,2024-08-25,24.3,2,3,18.3,0.2,6.4,-0.13,0.018,-0.075,14.06,71296.07,85.8,28.9,27.0,1,1,1,1,1,0,1,0,1,0,0,81.9,81.9,81.9,81.8,1,18.104308,74.335165,10.5,178.1,14,,0.0,3.0,339.1,11.6,0.0,0.0,3.3104,3.294,27.3,24.4,39.9,0.0,0.0,0.0,1.0,0.0,0.0,,1982.519,2.88,0.0,35.5,41.3,1.0,,,,,
MZ7XZSN00100000,2024-03-19 16:34:43+00:00,2024-03-19,18.8,2,3,4.3,4.9,5.4,-1.037,0.019,-0.14,14.04,44043.45,90.8,29.7,29.4,1,1,1,1,0,0,1,0,1,0,0,81.9,82.2,81.9,82.0,1,18.091016,74.343114,8.5,161.8,12,,0.0,3.0,340.2,9.95,0.0,0.0,3.3086,3.2894,27.4,23.8,40.2,0.0,0.0,0.0,1.0,0.0,0.0,,6308.024,10.01,0.0,35.3,42.1,1.0,,,,,
MZ7XZSN00100000,2024-08-21 09:37:29+00:00,2024-08-21,6.2,2,3,7.5,0.0,5.8,0.181,0.009,-0.063,14.12,70510.39,90.3,29.0,28.7,1,1,1,0,0,0,0,0,1,0,0,81.8,81.8,81.9,81.9,1,18.099013,74.320176,4.4,38.1,12,,0.0,3.0,340.3,6.23,0.0,0.0,3.3092,3.2889,27.0,23.0,38.9,0.0,0.0,0.0,1.0,0.0,0.0,,6694.912,8.35,0.0,34.0,41.2,1.0,,,,,
MZ7XZSN00100000,2024-09-19 07:37:30+00:00,2024-09-19,1.2,2,3,16.7,7.1,0.9,-1.463,0.007,0.032,14.07,75637.83,90.9,25.5,31.8,0,0,1,0,0,0,0,0,1,0,0,81.4,81.5,81.4,81.4,1,18.11019,74.341339,13.3,70.9,10,,0.0,3.0,341.0,0.36,0.0,0.0,3.3051,3.291,27.7,23.9,38.4,0.0,0.0,0.0,1.0,0.0,0.0,,2162.698,6.79,0.0,35.0,39.6,1.0,,,,,
MZ7XZSN00100000,2024-04-15 03:17:48+00:00,2024-04-15,6.2,2,3,-4.7,11.8,4.1,-2.413,0.006,0.005,14.1,48722.16,91.1,32.3,32.4,1,3,1,0,0,1,0,0,1,0,0,82.0,82.1,82.0,82.1,1,18.118203,74.341472,5.7,67.1,8,,0.0,3.0,339.9,6.25,0.0,0.0,3.3103,3.2887,27.1,22.9,42.9,0.0,0.0,0.0,1.0,0.0,0.0,,4981.557,6.83,0.0,37.3,42.2,1.0,,,,,
MZ7XZSN00100000,2024-02-28 04:58:31+00:00,2024-02-28,24.2,2,3,19.6,0.0,9.4,0.488,0.006,-0.003,14.14,40630.87,81.7,28.1,27.0,1,1,1,0,0,0,0,0,1,0,0,82.0,81.8,81.8,81.8,1,18.110678,74.334555,10.3,26.9,13,,0.0,3.0,340.9,11.51,0.0,0.0,3.3145,3.2867,27.3,22.9,40.0,0.0,0.0,0.0,1.0,0.0,0.0,,1395.019,1.87,0.0,36.5,40.8,1.0,,,,,
MZ7XZSN00100000,2024-06-23 15:29:31+00:00,2024-06-23,8.5,2,3,25.7,0.1,8.5,0.377,0.005,-0.044,14.06,61082.35,91.0,33.5,32.8,1,3,1,1,1,0,1,0,1,0,0,82.3,82.3,82.2,82.4,1,18.135175,74.299864,11.7,228.2,14,,0.0,3.0,340.4,6.9,0.0,0.0,3.3112,3.2938,27.1,23.3,41.0,0.0,0.0,0.0,1.0,0.0,0.0,,6970.773,8.69,0.0,35.0,40.8,1.0,,,,,
MZ7XZSN00100000,2024-12-30 15:29:09+00:00,2024-12-30,0.0,2,0,-7.0,0.0,3.9,-0.04,0.004,-0.099,14.06,93722.62,91.0,22.7,27.8,0,0,1,1,0,0,1,0,1,0,0,81.0,81.1,81.0,81.2,1,18.130045,74.306943,5.1,237.2,12,,0.0,3.0,339.4,0.01,0.0,0.0,3.3109,3.2891,26.4,22.9,38.6,0.0,0.0,0.0,1.0,0.0,0.0,,6444.94,18.92,0.0,36.0,39.9,1.0,,,,,
MZ7XZSN00100000,2024-07-09 03:19:18+00:00,2024-07-09,27.4,2,3,35.2,0.0,8.6,0.027,0.007,-0.02,13.98,63427.01,91.6,32.6,31.1,1,3,1,0,0,0,0,0,1,0,0,82.3,82.5,82.3,82.5,1,18.115092,74.279728,10.2,294.2,9,,0.0,3.0,339.4,12.5,0.0,0.0,3.3142,3.2859,28.3,23.5,39.6,0.0,0.0,0.0,1.0,0.0,0.0,,6820.321,11.31,0.0,37.1,42.3,1.0,,,,,
MZ7XZSN00100000,2024-05-28 13:15:58+00:00,2024-05-28,25.4,2,3,1.9,0.0,9.5,0.651,-0.004,0.007,14.11,56377.91,87.6,33.7,33.4,1,3,1,0,0,0,0,0,1,0,0,82.4,82.6,82.4,82.6,1,18.106613,74.297279,9.0,46.3,12,,0.0,3.0,340.6,11.87,0.0,0.0,3.3112,3.2954,27.9,23.7,39.3,0.0,0.0,0.0,1.0,0.0,0.0,,2233.68,3.32,0.0,34.5,39.1,1.0,,,,,
MZ7XZSN00100000,2024-10-23 08:42:40+00:00,2024-10-23,17.3,2,3,-4.4,0.0,31.3,9.279,0.015,-0.04,14.17,81423.16,65.5,22.9,28.0,0,0,1,0,0,0,0,0,1,0,0,81.5,81.5,81.4,81.3,1,18.110374,74.342346,9.9,82.4,9,,0.0,3.0,340.3,5.12,0.0,0.0,3.3095,3.2887,27.3,23.4,41.8,0.0,0.0,0.0,1.0,0.0,0.0,,195.237,0.54,0.0,36.8,39.4,1.0,,,,,
MZ7XZSN00100000,2024-08-03 09:38:22+00:00,2024-08-03,0.8,2,3,-11.5,0.2,1.7,0.622,0.019,0.041,14.12,67462.94,90.9,30.4,30.0,1,2,1,0,0,0,0,0,1,0,0,81.8,82.0,82.0,81.8,1,18.093582,74.34495,10.4,116.4,8,,0.0,3.0,338.3,4.66,0.0,0.0,3.3075,3.2899,26.1,22.4,40.3,0.0,0.0,0.0,1.0,0.0,0.0,,5230.302,5.79,0.0,35.3,41.5,1.0,,,,,
MZ7XZSN00100000,2024-08-14 13:55:55+00:00,2024-08-14,0.3,2,0,12.5,1.2,0.0,0.038,-0.014,0.07,14.13,69275.99,91.3,29.9,28.1,1,1,1,0,0,0,0,0,1,0,0,81.9,81.9,81.8,81.8,1,18.112287,74.300116,14.5,209.1,8,,0.0,3.0,341.0,4.49,0.0,0.0,3.3044,3.2871,27.8,23.3,40.2,0.0,0.0,0.0,1.0,0.0,0.0,,7529.791,8.96,0.0,36.3,41.2,1.0,,,,,
MZ7XZSN00100000,2024-11-07 02:48:41+00:00,2024-11-07,17.3,2,3,-8.7,17.3,6.9,-4.164,0.011,0.03,14.09,84117.63,91.9,22.6,26.7,0,0,1,0,0,0,0,0,1,0,0,81.3,81.3,81.4,81.3,1,18.128463,74.343913,10.3,271.1,12,,0.0,3.0,340.2,5.09,0.0,0.0,3.3066,3.2911,27.0,22.8,40.3,0.0,0.0,0.0,1.0,0.0,0.0,,4248.734,13.45,0.0,36.6,40.0,1.0,,,,,
MZ7XZSN00100000,2024-12-29 15:25:34+00:00,2024-12-29,49.0,2,3,-22.1,0.0,15.1,0.558,0.045,0.007,14.19,93511.63,91.7,22.8,27.3,0,0,1,1,0,0,1,0,1,0,0,81.6,81.6,81.6,81.5,1,18.148764,74.333183,14.2,230.3,10,,0.0,3.0,340.1,14.41,0.0,0.0,3.3071,3.2887,27.4,23.2,40.4,0.0,0.0,0.0,1.0,0.0,0.0,,13496.234,38.75,0.0,35.9,39.5,1.0,,,,,
MZ7XZSN00100000,2024-05-21 15:32:40+00:00,2024-05-21,32.3,2,3,28.9,0.0,11.4,0.607,0.001,0.047,14.12,55240.16,91.4,34.6,32.2,1,3,1,1,0,3,1,0,1,0,0,82.5,82.6,82.6,82.4,1,18.057701,74.288751,5.8,242.1,12,,0.0,3.0,340.4,13.88,0.0,0.0,3.3138,3.2827,28.5,24.5,39.3,0.0,0.0,0.0,1.0,0.0,0.0,,18884.974,36.31,0.0,35.9,41.7,1.0,,,,,
MZ7XZSN00100000,2024-07-05 14:02:47+00:00,2024-07-05,8.4,2,3,-0.2,0.0,23.0,6.901,-0.005,-0.0,14.09,62787.6,59.3,33.3,31.9,1,3,1,1,0,0,1,0,1,0,0,82.1,82.3,82.3,82.1,1,18.120298,74.333953,9.8,257.7,14,,0.0,3.0,339.9,6.89,0.0,0.0,3.3097,3.2888,27.5,23.2,40.7,0.0,0.0,0.0,1.0,0.0,0.0,,336.964,0.19,0.0,35.7,41.0,1.0,,,,,
MZ7XZSN00100000,2024-04-29 15:29:20+00:00,2024-04-29,24.9,2,3,-11.3,0.9,8.3,0.959,0.05,0.06,14.06,51305.68,90.5,33.7,31.6,1,3,1,1,0,0,1,0,1,0,0,82.3,82.5,82.5,82.5,1,18.107178,74.369698,9.8,291.6,11,,0.0,3.0,341.6,11.68,0.0,0.0,3.3098,3.2916,27.0,23.5,41.4,0.0,0.0,0.0,1.0,0.0,0.0,,8812.669,15.82,0.0,35.8,39.6,1.0,,,,,
MZ7XZSN00100000,2024-12-14 03:18:48+00:00,2024-12-14,0.0,1,0,-11.8,0.0,1.7,0.0,0.013,0.024,14.04,90655.23,90.3,21.9,27.1,0,0,1,0,0,0,0,0,1,0,0,81.1,81.0,81.2,81.2,1,18.079247,74.364101,10.1,64.9,8,,0.0,3.0,340.5,0.0,0.0,0.0,3.309,3.2937,26.3,22.2,38.6,0.0,0.0,0.0,1.0,0.0,0.0,,6345.135,19.89,0.0,34.5,40.3,1.0,,,,,
MZ7XZSN00100000,2024-11-08 02:56:26+00:00,2024-11-08,15.9,2,3,-41.6,1.3,5.6,0.136,0.012,-0.039,14.08,84268.3,90.6,22.4,28.3,0,0,1,0,0,0,0,0,1,0,0,81.4,81.1,81.2,81.3,1,18.072209,74.320798,10.9,145.2,10,,0.0,3.0,338.7,4.68,0.0,0.0,3.3137,3.2866,27.1,22.9,38.6,0.0,0.0,0.0,1.0,0.0,0.0,,3119.429,9.46,0.0,35.5,38.9,1.0,,,,,
MZ7XZSN00100000,2024-03-12 12:03:50+00:00,2024-03-12,15.2,2,3,2.2,0.0,4.3,-0.289,0.031,-0.076,14.17,42851.06,91.1,28.9,28.0,1,1,1,0,0,0,0,0,1,0,0,81.8,82.0,82.0,81.9,1,18.132088,74.312906,1.1,329.8,9,,0.0,3.0,340.2,8.88,0.0,0.0,3.3047,3.2947,28.2,23.9,42.3,0.0,0.0,0.0,1.0,0.0,0.0,,15102.863,20.08,0.0,36.5,42.5,1.0,,,,,
MZ7XZSN00100000,2024-08-22 03:11:39+00:00,2024-08-22,25.7,2,3,1.4,0.0,7.3,-0.682,0.014,-0.002,14.11,70583.59,90.3,28.2,27.4,1,1,1,0,0,0,0,0,1,0,0,81.9,82.0,82.1,82.0,1,18.137733,74.339073,13.2,336.4,10,,0.0,3.0,339.2,11.99,0.0,0.0,3.3092,3.2889,26.4,22.8,41.7,0.0,0.0,0.0,1.0,0.0,0.0,,3266.078,5.19,0.0,36.4,40.5,1.0,,,,,
MZ7XZSN00100000,2024-01-27 10:27:18+00:00,2024-01-27,12.9,2,3,14.8,6.4,3.3,-1.457,0.013,0.048,14.11,34993.76,90.5,24.8,30.2,0,0,1,0,0,0,0,0,1,0,0,81.4,81.5,81.5,81.4,1,18.110421,74.341059,8.3,173.1,12,,0.0,3.0,339.7,3.81,0.0,0.0,3.3111,3.2926,27.1,22.8,42.4,0.0,0.0,0.0,1.0,0.0,0.0,,3179.236,9.42,0.0,36.2,37.9,1.0,,,,,
MZ7XZSN00100000,2024-12-19 13:46:10+00:00,2024-12-19,0.0,2,0,-11.5,0.8,0.0,0.0,-0.0,-0.069,14.12,91792.03,91.3,22.3,27.2,0,0,1,0,0,0,0,0,1,0,0,80.9,81.0,81.2,81.2,1,18.103222,74.365961,6.6,129.1,12,,0.0,3.0,340.9,0.0,0.0,0.0,3.3118,3.2906,26.8,22.3,40.5,0.0,0.0,0.0,1.0,0.0,0.0,,1581.888,5.44,0.0,35.4,37.6,1.0,,,,,
MZ7XZSN00100000,2024-02-05 02:11:42+00:00,2024-02-05,10.9,2,3,-31.5,25.3,3.9,-5.47,0.004,-0.014,14.14,36322.26,90.7,25.6,30.8,0,0,1,1,0,0,1,0,1,0,0,81.5,81.4,81.4,81.6,1,18.161857,74.294535,16.3,166.9,11,,0.0,3.0,340.2,3.23,0.0,0.0,3.3101,3.2895,26.5,23.0,40.1,0.0,0.0,0.0,1.0,0.0,0.0,,13040.524,37.76,0.0,36.3,40.8,1.0,,,,,
MZ7XZSN00100000,2024-12-05 17:01:37+00:00,2024-12-05,3.3,2,3,9.7,11.9,0.0,-2.964,-0.006,0.085,14.09,89108.98,86.9,21.9,27.3,0,0,1,1,1,0,1,0,1,0,0,81.1,81.2,81.1,81.0,1,18.122236,74.3572,10.0,162.6,13,,0.0,3.0,341.9,0.98,0.0,0.0,3.3085,3.2925,28.3,23.6,40.2,0.0,0.0,0.0,1.0,0.0,0.0,,698.355,2.65,0.0,34.9,40.9,1.0,,,,,
MZ7XZSN00100000,2024-06-21 13:30:40+00:00,2024-06-21,25.9,2,3,11.8,0.0,9.2,-0.112,0.025,0.081,14.09,60771.45,87.1,32.7,31.8,1,3,1,0,0,0,0,0,1,0,0,82.3,82.4,82.3,82.5,1,18.105828,74.319309,7.1,250.0,9,,0.0,3.0,342.2,11.95,0.0,0.0,3.3084,3.2902,28.2,24.5,41.4,0.0,0.0,0.0,1.0,0.0,0.0,,2253.838,3.38,0.0,36.6,43.1,1.0,,,,,
MZ7XZSN00100000,2024-07-30 02:30:46+00:00,2024-07-30,0.2,2,0,-9.2,0.3,3.1,-0.392,-0.0,-0.015,14.02,66839.31,90.7,31.2,30.2,1,2,1,0,0,0,0,0,1,0,0,82.0,82.1,81.8,81.8,1,18.115479,74.340885,8.7,169.0,10,,0.0,3.0,339.4,4.49,0.0,0.0,3.3054,3.2928,28.3,24.1,40.6,0.0,0.0,0.0,1.0,0.0,0.0,,2722.889,3.74,0.0,35.5,40.5,1.0,,,,,
MZ7XZSN00100000,2024-03-31 16:37:36+00:00,2024-03-31,2.4,2,3,-19.8,11.2,1.5,-2.543,0.001,0.056,14.04,46101.33,90.8,31.2,30.1,1,2,1,1,1,0,1,0,1,0,0,82.1,81.8,82.1,82.1,1,18.106967,74.379668,9.5,58.4,12,,0.0,3.0,338.0,5.15,0.0,0.0,3.3086,3.2923,27.8,24.1,41.6,0.0,0.0,0.0,1.0,0.0,0.0,,8519.709,14.21,0.0,35.1,41.9,1.0,,,,,
MZ7XZSN00100000,2024-05-25 02:33:36+00:00,2024-05-25,0.1,2,0,38.5,0.3,3.4,-0.204,0.002,-0.038,13.99,55735.38,90.3,33.7,32.9,1,3,1,1,1,0,1,0,1,0,0,82.2,82.2,82.2,82.1,1,18.1116,74.311811,8.7,231.1,14,,0.0,3.0,338.9,4.46,0.0,0.0,3.3127,3.2917,26.2,22.3,40.6,0.0,0.0,0.0,1.0,0.0,0.0,,10814.214,8.81,0.0,34.4,39.6,1.0,,,,,
MZ7XZSN00100000,2024-08-15 04:19:12+00:00,2024-08-15,22.3,2,3,-2.2,1.5,13.1,1.744,0.013,-0.009,14.03,69373.86,75.1,29.5,29.2,1,1,1,0,0,0,0,0,1,0,0,82.1,82.1,82.2,82.0,1,18.110343,74.340223,10.4,26.1,8,,0.0,3.0,340.5,10.95,0.0,0.0,3.3134,3.291,26.9,23.3,40.8,0.0,0.0,0.0,1.0,0.0,0.0,,927.969,1.07,0.0,36.4,41.4,1.0,,,,,
MZ7XZSN00100000,2024-01-12 09:35:42+00:00,2024-01-12,2.6,2,3,22.2,2.0,4.3,-0.821,-0.001,-0.011,14.13,32327.38,90.7,23.5,28.7,0,0,1,0,0,0,0,0,1,0,0,81.2,81.1,81.2,81.1,1,18.101355,74.316788,10.0,16.9,9,,0.0,3.0,339.2,0.78,0.0,0.0,3.3124,3.2946,27.6,23.6,39.1,0.0,0.0,0.0,1.0,0.0,0.0,,5906.121,18.51,0.0,34.5,40.5,1.0,,,,,
MZ7XZSN00100000,2024-12-14 13:28:42+00:00,2024-12-14,6.8,2,3,3.0,0.0,8.0,-0.255,0.013,0.009,14.14,90818.46,90.7,22.0,26.8,0,0,1,0,0,0,0,0,1,0,0,81.2,81.3,81.0,81.0,1,18.129945,74.350622,10.0,256.1,14,,0.0,3.0,339.0,2.01,0.0,0.0,3.3095,3.2929,27.7,23.4,39.7,0.0,0.0,0.0,1.0,0.0,0.0,,3216.209,9.88,0.0,34.5,41.2,1.0,,,,,
MZ7XZSN00100000,2024-08-18 06:31:09+00:00,2024-08-18,7.9,2,3,19.1,1.3,9.5,1.835,0.008,0.019,14.1,69887.15,91.4,28.9,28.4,1,1,1,0,0,0,0,0,1,0,0,81.8,81.9,81.9,81.8,1,18.135951,74.363735,5.8,349.3,9,,0.0,3.0,341.8,6.71,0.0,0.0,3.3114,3.2894,27.9,23.6,41.1,0.0,0.0,0.0,1.0,0.0,0.0,,6497.757,8.74,0.0,36.4,40.0,1.0,,,,,
MZ7XZSN00100000,2024-08-06 15:01:33+00:00,2024-08-06,9.6,2,3,-34.6,0.0,12.2,1.297,0.015,-0.059,14.16,67975.13,90.8,30.5,30.1,1,2,1,1,1,0,1,0,1,0,0,81.9,81.9,82.1,81.9,1,18.133123,74.323488,1.4,140.4,14,,0.0,3.0,339.3,7.26,0.0,0.0,3.306,3.2916,26.6,22.9,41.4,0.0,0.0,0.0,1.0,0.0,0.0,,6861.213,7.43,0.0,35.7,40.7,1.0,,,,,
MZ7XZSN00100000,2024-11-13 06:07:31+00:00,2024-11-13,23.3,2,3,4.8,0.0,10.6,-0.379,0.035,-0.108,14.11,85163.43,84.5,22.5,27.8,0,0,1,0,0,0,0,0,1,0,0,81.2,81.4,81.4,81.2,1,18.106582,74.353311,10.2,329.6,10,,0.0,3.0,342.0,6.81,0.0,0.0,3.3087,3.2905,27.0,23.3,39.9,0.0,0.0,0.0,1.0,0.0,0.0,,951.465,2.64,0.0,35.1,41.3,1.0,,,,,
MZ7XZSN00100000,2024-01-21 15:24:33+00:00,2024-01-21,4.1,3,3,-3.5,0.0,13.2,4.926,0.01,-0.034,14.13,34151.54,45.7,24.2,29.0,0,0,1,1,0,0,1,0,1,0,0,81.4,81.2,81.2,81.3,1,18.110368,74.338196,10.2,256.7,11,,0.0,3.0,343.5,1.2,3.3,0.0,3.3406,3.32,26.8,22.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,,23.474,0.06,9.0,35.6,40.1,1.0,,,,,
MZ7XZSN00100000,2024-02-13 06:26:00+00:00,2024-02-13,0.0,2,0,-20.9,0.0,0.0,0.0,-0.011,0.07,14.14,37770.62,92.1,26.3,25.2,1,1,1,0,0,0,0,0,1,0,0,81.5,81.5,81.4,81.4,1,18.204432,74.332178,10.2,111.3,13,,0.0,3.0,342.1,4.38,0.0,0.0,3.3076,3.2921,27.2,23.5,41.5,0.0,0.0,0.0,1.0,0.0,0.0,,12712.25,10.26,0.0,36.5,40.8,1.0,,,,,
MZ7XZSN00100000,2024-09-04 10:31:22+00:00,2024-09-04,34.7,2,3,-14.1,0.6,11.4,-0.115,0.021,0.015,14.12,73086.19,91.3,27.3,26.0,1,1,1,0,0,0,0,0,1,0,0,82.1,82.0,81.9,82.0,1,18.113679,74.324328,6.8,272.4,14,,0.0,3.0,340.5,14.59,0.0,0.0,3.3129,3.2882,27.0,22.8,40.7,0.0,0.0,0.0,1.0,0.0,0.0,,11089.949,21.92,0.0,35.1,42.3,1.0,,,,,
MZ7XZSN00100000,2024-05-31 08:29:59+00:00,2024-05-31,21.1,2,3,16.5,0.2,8.2,-0.815,0.001,-0.04,14.07,56885.52,86.5,34.0,33.7,1,3,1,0,0,0,0,0,1,0,0,82.3,82.6,82.4,82.4,1,18.113141,74.348466,9.3,90.8,12,,0.0,3.0,340.3,10.62,0.0,0.0,3.3109,3.293,27.6,24.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,,1813.087,2.53,0.0,35.1,39.6,1.0,,,,,
MZ7XZSN00100000,2024-07-04 01:47:17+00:00,2024-07-04,17.3,2,3,9.0,0.2,9.0,0.504,0.014,0.047,14.14,62558.34,91.4,33.1,32.4,1,3,1,1,0,1,1,0,1,0,0,82.5,82.5,82.2,82.5,1,18.123851,74.342991,6.1,325.3,9,,0.0,3.0,340.3,9.48,0.0,0.0,3.3116,3.2911,27.6,23.6,40.6,0.0,0.0,0.0,1.0,0.0,0.0,,5397.189,7.6,0.0,37.5,39.5,1.0,,,,,
MZ7XZSN00100000,2024-12-24 14:36:24+00:00,2024-12-24,17.4,2,3,-18.2,5.1,5.5,-1.168,0.003,-0.116,14.09,92600.23,91.7,22.6,27.4,0,0,1,1,0,3,1,0,1,0,0,81.4,81.3,81.3,81.3,1,18.104484,74.318898,9.3,178.0,14,,0.0,3.0,339.0,5.14,0.0,0.0,3.3077,3.2899,27.5,23.6,41.9,0.0,0.0,0.0,1.0,0.0,0.0,,3967.404,11.79,0.0,35.9,41.1,1.0,,,,,
